id,name,type,longitude,latitude,cluster
62,Maison forte de Capchicot,architecture,-0.0422486,44.1838379,0
63,Ancienne Bergerie ronde,architecture,-0.1126048,44.316288,0
64,Église de Montarouch,architecture,-0.2615401,44.7555809,-1
66,Villa gallo-romaine de la Coue d'Auzenat,architecture,-0.0282254,45.3311119,0
67,Aqueduc (restes d'un),architecture,-0.0283283,45.3313828,0
68,Chateau de Merpins,architecture,-0.3960415,45.6763268,0
72,Tour,architecture,-0.5051839,45.7396469,0
73,Logis de Cherconnay,architecture,-0.0236974,45.9873314,0
74,Phare des Dames,architecture,-2.2209752,47.011219,-1
77,Les Tours d'Elven,architecture,-2.6183677,47.725174,1
78,Chateau de Campbon,architecture,-1.9687657,47.4136314,2
79,"La tour Bretagne, un ""gratte-ciel"" en point de mire",architecture,-1.5566827,47.2167282,2
80,Chateau de Thouaré-sur-Loire,architecture,-1.4436638,47.2614403,2
81,La Garenne Valentin,architecture,-1.2759429,47.0885849,2
82,Manoir de Saint-Jouin,architecture,-0.7575664,46.9279556,-1
83,Villa d'Omblepied,architecture,-1.2410077,47.3639793,2
84,Forges de Moisdon-la-Rivière,architecture,-1.3479537,47.603302,2
85,Manoir de la Cour Condé,architecture,-0.1862982,47.3214226,-1
87,Chateau des Barons du Pont,architecture,-4.2224202,47.8669281,-1
90,Maison Gérard,architecture,-4.6233091,48.4329262,3
92,Manoir de Trébodennic,architecture,-4.3079081,48.5354614,3
93,Saint-Pierre de Quimerch,architecture,-4.0703135,48.2965164,3
94,Chateau de Tonquédec,architecture,-3.4116986,48.6764755,-1
95,Manoir du Cloître,architecture,-3.1515656,48.6892509,-1
98,Boulevard de la Liberté,architecture,-1.6800312,48.1075439,4
99,Hôtel de Cintré,architecture,-1.6827821,48.111824,4
100,Phare de la Haize,architecture,-1.9783518,48.6711464,4
101,Le mouton blanc,architecture,-1.5098283,48.6356888,4
102,Manoir de Gonneville,architecture,-1.5873183,49.0813065,5
103,Chateau du Tiercent,architecture,-1.4028435,48.350853,4
104,Chateau de Montfort,architecture,-1.2702471,49.1915779,5
105,Manoir de Pommereux,architecture,-0.1193538,48.7508011,-1
106,Tour de Saint-Pierre,architecture,-0.3612194,49.185463,5
107,Manoir d'Émiéville,architecture,-0.2190164,49.162899,5
108,Manoir de Camprond,architecture,-1.4143114,49.2527618,5
109,Manoir d'Urville,architecture,-1.440117,49.4526787,5
110,Alauna,architecture,-1.4552097,49.5071373,5
111,Launch site for V-1 flying bombs at Brécourt,architecture,-1.6697741,49.6516991,5
112,Abbaye Notre-Dame-du-Voeu,architecture,-1.6412606,49.6472549,5
115,Manoir de Méterville,architecture,-1.3893322,49.2537766,5
116,Manoir de Cantepie,architecture,-1.1619976,49.3070564,5
117,Ferme du Clos Montfort,architecture,-0.9975806,49.3051529,5
118,Ferme de la Marguerie,architecture,-0.796128,49.3203888,5
119,Manoir de Prébois,architecture,-0.3104549,49.2865067,5
251,Cloister of Saint-Sever-de-Rustan abbey,architecture,0.0770312,43.2377701,-1
252,Chateau d'Aurignac,architecture,0.8799995,43.21978,-1
253,Thermes gallo-romains,architecture,0.9114037,43.2389755,-1
257,Chateau de Montaillou,architecture,1.8940494,42.7866325,-1
260,Chateau de Fréchou,architecture,0.319456,44.0859909,0
261,Village de Montgaillard,architecture,0.2937009,44.2082138,0
262,Mairie-école de Frégimont,architecture,0.4585237,44.2779007,0
263,Chateau de Birac,architecture,0.2757563,44.4914398,0
264,Chateau de Fontirou,architecture,0.7106396,44.3192749,0
265,Halle,architecture,0.7429602,44.6372833,0
266,Allée couverte du Blanc,architecture,0.7533383,44.7393608,0
267,Manoir de Sautet,architecture,0.8145734,44.7985497,0
268,Manoir de Pech Godou,architecture,1.0107644,44.7527733,0
269,Les Cabanes du Breuil,architecture,1.1244905,44.9202194,0
270,Maison du Grand Écuyer,architecture,1.9493998,44.0634727,-1
272,Chateau de La Grillère,architecture,2.1792212,44.9019508,-1
280,Fort de la Mauresque,architecture,3.1093605,42.524662,-1
282,Le Saint-Jean,architecture,2.8964953,42.7006302,-1
283,Palais des Archevêques de Narbonne,architecture,3.0037296,43.1841545,-1
285,Tour Sarrasine,architecture,5.2487388,43.4608116,6
286,Le Jardin des Vestiges,architecture,5.3746409,43.2964249,6
287,Clocher du couvent des Augustin,architecture,5.4469552,43.527195,6
288,Episcopal palace of Montpellier,architecture,3.8753664,43.6135483,-1
289,Ensemble fortifié du Villard,architecture,3.2982981,44.4815521,-1
290,Prieuré Saint-Nicolas de Campagnac,architecture,4.3766127,43.942646,6
291,Grand Théâtre de Nîmes,architecture,4.3998804,43.7844887,6
292,Pont Van-Gogh,architecture,4.6211452,43.6569481,6
293,Pont van Gogh,architecture,4.620976,43.6569977,6
294,Pont du Gard,architecture,4.5353198,43.9472313,6
296,Chapelle Saint-Etienne,architecture,4.5942593,43.9634705,6
297,Palais du Roure,architecture,4.807796,43.9472694,6
298,Tour des Augustins,architecture,4.8132434,43.9500198,6
299,Village des Bories,architecture,5.1801863,43.9074249,6
300,Chateau de Lourmarin,architecture,5.3594007,43.7637634,6
302,Chateau de Javon,architecture,5.3420148,43.9973679,6
303,Pont romain de Viviers,architecture,4.6717591,44.4881859,7
304,Évêché de Viviers,architecture,4.6906614,44.4806786,7
305,Maison des Chevaliers,architecture,4.6886053,44.4832802,7
306,Les Chevaliers,architecture,4.6888905,44.4831123,7
307,Chateau de Chabrillan,architecture,4.9417315,44.7242279,7
311,Tour de Campomoro,architecture,8.8072529,41.6388474,-1
315,Pont de la Reine Jeanne,architecture,6.0437908,44.1869812,9
316,Castellaras de Thorenc,architecture,6.8392463,43.7916183,8
317,Chateau de Gréolières,architecture,6.9425993,43.7948608,8
319,Tour Lesdiguières,architecture,6.3099842,44.3709068,9
320,Tour Brune,architecture,6.4954109,44.562912,9
322,Thermes de l'Est,architecture,7.2765136,43.7188721,8
326,Torra di Portu,architecture,8.6915302,42.2677345,-1
332,Église monolithe Saint-Jean (Aubeterre-sur-Dronne),architecture,0.171293,45.2722473,0
333,Chateau Barrière,architecture,0.5371511,45.0204659,0
334,Logis de Chênard,architecture,0.1878715,45.4434052,0
335,Mairie de Sireuil,architecture,0.0090018,45.6152267,0
336,Domaine de la Forêt,architecture,0.0053885,45.5593987,0
337,Tour dite Logis du Moine blanc,architecture,0.1502342,45.6433334,0
338,Logis de Nanteuil,architecture,0.3037199,45.5946159,0
339,Manoir d'Aizecq,architecture,0.2806087,45.9903755,0
340,Logis de Tessé,architecture,0.079447,46.0710106,0
341,Abbaye de Valence,architecture,0.1730822,46.3105469,0
342,Ruine Abbaye de Valence,architecture,0.1724908,46.3110237,0
344,Chateau des vicomtes de Limoges,architecture,1.1423839,45.7963676,-1
346,Chateau de Ventadour,architecture,2.1166639,45.3918495,-1
347,Pont de Senoueix,architecture,1.996567,45.8175011,-1
348,Restes du donjon,architecture,1.5707268,46.1534309,-1
349,Ancienne Cure de l'Eglise Sainte-Croix,architecture,0.6813788,47.3935432,10
350,Hotel du cygne tours,architecture,0.6912622,47.3956795,10
351,Manoir de Sapaillé,architecture,0.6926187,47.4285011,10
352,Manoir de Breil de Foin,architecture,0.0814077,47.5618019,-1
353,Manoir de Thomas Bohier,architecture,0.9084318,47.3555946,10
354,Halle des Cardeux,architecture,1.1995928,47.1561928,10
355,Chateau de Montoire,architecture,0.8570536,47.7499695,10
356,Maison Saint-Martin,architecture,1.0674354,47.7918472,10
357,Ancienne Abbaye de Loroy,architecture,2.4183052,47.3199272,-1
359,Maison dite Maison de Mandrin,architecture,3.3837719,45.2933731,-1
361,"Maison, en face de l'hospice",architecture,2.9331169,45.51194,-1
362,Beffroi,architecture,3.2894702,46.3075142,-1
363,Chateau de Montaigu-le-Blin,architecture,3.5134556,46.2964554,-1
364,Monastère de Colombier-le-Cardinal,architecture,4.737359,45.2679176,-1
365,"L'immeuble dit ""Le Grand Cercle""",architecture,4.3875875,45.4385681,-1
366,Maison forte de Villon,architecture,4.8437519,46.0530853,11
367,Maison de Benoît-Raclet,architecture,4.7351398,46.1864815,11
368,Maison Salomon,architecture,5.1804433,45.9031219,11
369,Hôtel de la Teyssonnière,architecture,5.2215042,46.2065735,11
370,Ferme de Layat,architecture,4.9913664,46.3688507,11
371,Chateau de Rosemont,architecture,3.2738495,46.8497543,-1
372,Ferme Bourbon,architecture,5.1780677,46.4507675,11
373,Prefecture hotel of Jura,architecture,5.5505438,46.6720695,11
375,Collégiale de Thil,architecture,4.3359275,47.3871155,-1
376,Porte Saint-Pierre,architecture,5.0432539,47.3172264,12
377,Hôtel Thomas Berbisey,architecture,5.0374708,47.3189278,12
378,Hôtel de Vienne,architecture,5.042788,47.3195572,12
379,Gauthiot d'Ancier  mansion (Gray),architecture,5.5910735,47.4448738,19
380,Manoir de Verdigné,architecture,0.3561115,48.2572136,-1
381,Ancienne chapelle Notre-Dame du Champdé,architecture,1.334584,48.0679703,10
382,Manoir du Cormier,architecture,1.0723618,48.2676353,10
383,Tour carrée,architecture,0.2238129,49.146946,5
384,"Maison, 5 rue des Sources",architecture,0.5938373,49.0909882,5
385,Le Breuil-Benoît Abbey,architecture,1.3559139,48.809021,-1
386,Chateau de l'Isle (Saint-Denis-en-Val),architecture,1.9944943,47.8883209,-1
387,Abbaye de Notre-Dame de la Cour-Dieu,architecture,2.1985798,48.0068283,-1
388,Hôtel Saint-Yon,architecture,2.1641657,48.4335785,13
389,Batiment de la Mission,architecture,2.7009945,48.4057312,13
390,"Ancienne abbaye de Port-Royal des Champs, domaine national de Port-Royal des Champs",architecture,2.0164967,48.7447281,13
391,Les Tourelles,architecture,1.4912378,49.0980148,-1
392,Abbaye (ancienne),architecture,2.0356731,48.9285889,13
393,Haras de Jardy,architecture,2.1577873,48.8266563,13
395,Hôtel du Grand Contrôle,architecture,2.1201875,48.8013763,13
397,Hôtel des Réservoirs,architecture,2.1237826,48.8074722,13
399,Hotel lutetia - the leading hotels of the world,architecture,2.3274844,48.8510971,13
400,Maison du Fontainier,architecture,2.3361475,48.8371353,13
401,Galerie Véro-Dodat,architecture,2.3402026,48.8628349,13
402,Abbaye royale Notre-Dame du Lys,architecture,2.6318495,48.518631,13
404,Le Relais du Buisson,architecture,2.6251993,48.8443985,13
405,Pavillon de la Muette,architecture,2.1175604,48.9641647,13
406,Arcade des Champs-Élysées,architecture,2.3046052,48.8716927,13
407,Ampere,architecture,2.299741,48.8848419,13
408,Restaurant Sancak,architecture,2.3533065,48.871273,13
409,Regard Saint-Martin,architecture,2.3914757,48.8714714,13
410,Regard des Maussins,architecture,2.4070005,48.8775024,13
411,Abbaye d'Herivaux,architecture,2.4766254,49.1170845,13
412,Ancienne chapelle Saint-Yon,architecture,1.0800542,49.4282646,14
413,Église Saint-Vincent de Rouen,architecture,1.0889386,49.4402695,14
414,Chateau d'Imbleville,architecture,0.9561794,49.7226791,14
415,Arques-la-Bataille Castle,architecture,1.1264864,49.8774338,14
416,Ferme de Wariville,architecture,2.3308868,49.4374962,13
417,Ferme de Troussures,architecture,2.2444186,49.5623131,13
418,Chateau de Folleville,architecture,2.3625526,49.6770592,13
422,Chateau de Vignory,architecture,5.101397,48.2767639,-1
423,Chateau de Lafauche,architecture,5.4979591,48.2973061,-1
426,Ruines du couvent des Cordeliers,architecture,4.0380077,49.2548828,15
427,Piscine du Tennis-Club,architecture,4.044961,49.2502022,15
428,Albert Chatelet High School,architecture,3.0847158,50.3727379,16
429,Au Fournil de Marchiennes,architecture,3.2797241,50.4076576,16
435,Maison forte de la Raminoise,architecture,4.9194636,49.5724831,17
436,Maison Fortan,architecture,4.7194691,49.7607307,17
443,Grenier   sel de Surjoux,architecture,5.8083463,46.0208473,-1
445,Col de la Faucille,architecture,6.0186877,46.3699989,18
446,Chateau de Cursinges,architecture,6.4551544,46.2964134,18
447,Chateau de la Rochette,architecture,6.4266305,46.2910309,18
453,Funiculaire de Beauregard-Bregille,architecture,6.0343342,47.2418213,19
454,Chateau de Vellefaux,architecture,6.1387696,47.5524559,19
455,Ferme de Laine,architecture,6.1937675,47.4988441,19
456,Chalet Meiner,architecture,6.5721555,47.4453545,19
471,Ancien prieuré du Lewenberg,architecture,7.3139801,47.4340096,-1
508,Musée national Eugène-Delacroix,art_galleries,2.3353937,48.854641,13
517,La Piscine,art_galleries,3.1679492,50.6925163,16
524,Chateau de Kerguéhennec,art_galleries,-2.7331927,47.8851204,1
551,Pavillon Populaire,art_galleries,3.8821557,43.6102448,-1
555,Chapelle des pénitents blancs,art_galleries,5.4540238,43.5262871,6
556,Chapelle Buvigner,art_galleries,5.3849659,49.1622086,-1
557,Chateau d'Alba-la-Romaine,art_galleries,4.5994692,44.5551186,7
558,Chateau de la Napoule,art_galleries,6.9433036,43.5235443,8
561,Centre Georges Pompidou,art_galleries,2.3524742,48.8605919,13
569,Chapelle des Cordeliers,art_galleries,7.0531855,48.7352676,-1
570,La Cohue,art_galleries,-2.7575045,47.6576042,1
577,Musée Garinet,art_galleries,4.3664212,48.9558945,-1
589,Chateau de Belcastel,art_galleries,2.3358309,44.3889084,-1
593,Musée Bartholdi,art_galleries,7.357482,48.0766106,-1
595,Chapelle de la Visitation,art_galleries,6.4808803,46.3725853,18
612,Boutique Georges Pompidou,art_galleries,2.3523948,48.8605042,13
615,Beaulieu,art_galleries,1.8532362,44.2098923,-1
642,musée de l'École de Nancy,art_galleries,6.1654572,48.6799583,-1
662,Musée Jacquemart-André,art_galleries,2.3105445,48.8754501,13
671,Plague cemetery,art_galleries,1.099846,49.4402657,14
672,Museum of Dieppe (Castle),art_galleries,1.0702341,49.9246521,14
680,Museum of Fine Arts of Nancy,art_galleries,6.1818995,48.6936607,-1
702,Musée Lambinet,art_galleries,2.130687,48.8089676,13
705,Musée Hébert,art_galleries,5.7510228,45.2057419,-1
752,Chateau d'Écouen,art_galleries,2.3756373,49.0158348,13
753,Chateau de Compiègne,art_galleries,2.8318057,49.4192963,-1
754,Museum of Fine Arts of Reims,art_galleries,4.0301738,49.2527428,15
803,musée Masséna,art_galleries,7.2589536,43.6952362,8
806,Palais des Papes,art_galleries,4.8069668,43.9506836,6
853,musée des Beaux-Arts de La Rochelle,art_galleries,-1.1515809,46.1621094,-1
860,Musée des Beaux-Arts de Tours,art_galleries,0.6950591,47.3952599,10
864,Musée des Beaux-Arts Jules Chéret,art_galleries,7.2489753,43.6944389,8
951,Unterlinden Museum,art_galleries,7.3555565,48.0798645,-1
1001,Le Village Martyr,battlefields,1.0389004,45.9294968,-1
1004,Carrières de Confrécourt,battlefields,3.17261,49.4187546,-1
1185,Battle of Saorgio,battlefields,7.5531001,43.9883003,8
1191,Battle of Arras,battlefields,2.7808332,50.2897224,-1
1232,Battle of St. Quentin,battlefields,3.6283333,49.9008331,-1
1374,Battle of Sedan,battlefields,4.9444447,49.7000008,17
1383,Battle of Amiens,battlefields,2.5208299,49.8675003,-1
1397,Battle of Chateau-Thierry,battlefields,3.4000001,49.0400009,36
1546,Sword Beach,beaches,-0.3536888,49.3201256,20
1565,Grande Plage,beaches,-1.5583857,43.4853363,21
1613,Plage des Vaches Noires,beaches,-0.0420151,49.314045,20
1648,Plage de la Petite Chambre d'Amour,beaches,-1.5458452,43.4958153,21
1734,Plage publique du Loup,beaches,7.1438022,43.6413422,8
1761,"Côte des Basques, Biarritz",beaches,-1.568821,43.4748993,21
1809,Juno Beach,beaches,-0.4512534,49.3364563,20
1870,Plage du Miramar,beaches,-1.5551667,43.4883308,21
1883,Plage du Buse,beaches,7.4596539,43.7601357,8
1931,Uhabia,beaches,-1.6007503,43.4314575,21
1936,Plage du Prado,beaches,5.3723636,43.2617111,-1
1953,Beach of Le Tilleul,beaches,0.179584,49.6960678,-1
1956,Figuerolles,beaches,5.5956421,43.16436,-1
1965,Maiarkobaitako hondartza,beaches,-1.62528,43.4185486,21
1970,Omaha Beach,beaches,-0.8686111,49.3688889,20
1972,Plage du Touquet-Paris-Plage,beaches,1.5768811,50.5118141,-1
1992,Plage de l'Éventail,beaches,-2.0157299,48.6537209,22
1996,La Franqui,beaches,3.0327721,42.9336777,-1
2006,Mémorial de la ferme de Richemont,burial_places,-0.6307616,44.6303139,23
2007,Chartreuse Cemetery,burial_places,-0.5939379,44.8357811,23
2008,Dolmen de Curton,burial_places,-0.1575394,44.7723465,23
2009,Dolmen de Goëren,burial_places,-3.3542585,47.6975632,24
2010,Dolmen de Roch-Feutet,burial_places,-3.0526094,47.6195908,24
2015,Dolmen de Garde-Épée,burial_places,-0.2513677,45.6898956,25
2019,Four Sarrazin,burial_places,-1.9919132,47.7656288,26
2020,Dolmen,burial_places,-0.9036503,47.4595261,-1
2021,Grand Dolmen de Bagneux,burial_places,-0.0947952,47.2431488,-1
2022,Dolmen de Roscasquen,burial_places,-3.5123394,47.8641663,24
2023,Dolmen de Nelhouët,burial_places,-3.3787849,47.8134079,24
2024,Liscuis gallery graves,burial_places,-3.1295426,48.2206726,22
2027,Kergüntuil gallery grave,burial_places,-3.5190792,48.8120193,27
2029,Allée couverte de Mélus,burial_places,-3.0722613,48.8154488,27
2031,Tombeau de Merlin et Fontaine de Jouvence,burial_places,-2.1184945,48.0775871,26
2032,Tombeau de Merlin,burial_places,-2.1179688,48.0781174,26
2034,Allée couverte du Chêne-Hut,burial_places,-2.4581125,48.4969025,22
2035,Allée couverte de la Hautière,burial_places,-2.1911802,48.5552368,22
2036,La Hamelinière gallery grave,burial_places,-0.5582161,48.4165726,42
2037,Tumulus dit Butte de la Hogue,burial_places,-0.3623564,49.0956993,20
2049,Dolmen d'Ayer,burial_places,1.0136229,42.882515,28
2050,Monument aux morts,burial_places,0.725086,43.1072197,28
2051,Dolmen d'Eylias,burial_places,0.395194,44.6893082,-1
2053,Dolmen de Giverzac,burial_places,1.2449754,44.810833,51
2054,Site archéologique du dolmen 1 des Bourines,burial_places,2.8099341,44.425312,29
2055,Dolmen de Coste Rouge,burial_places,3.3674223,43.7322578,-1
2056,Coste-Rouge dolmen,burial_places,3.3848658,43.7376213,-1
2057,Le Tombeau romain,burial_places,3.5713964,44.5000305,-1
2058,Cénotaphe de Bertrand du Guesclin,burial_places,3.6758356,44.6337051,-1
2059,Cimetière Saint-Véran,burial_places,4.8253694,43.94944,30
2060,Dolmen de Colbas,burial_places,6.8319263,43.6563072,8
2061,Dolmen des Claps,burial_places,6.7859702,43.7256699,8
2062,Dolmen de Villard,burial_places,6.3690972,44.476696,-1
2063,Dolmen de la Boucharderie,burial_places,0.0256486,45.5581512,25
2064,Tumulus dit Le Petit Dognon,burial_places,0.0843414,45.9354286,25
2065,Dolmen de la Pierre Blanche,burial_places,0.0931088,45.9470406,25
2066,Dolmen du Montheil,burial_places,1.4422356,46.1079254,31
2067,Dolmen dit La Pierre Folle,burial_places,1.5398731,46.2062836,31
2068,Dolmen dit La Pierre Cuberte,burial_places,1.65474,46.2904091,31
2069,Pierre Levée de Massigny,burial_places,0.1606565,46.6726189,32
2070,La Pierre-Levée (Neuville-de-Poitou),burial_places,0.263195,46.6897354,32
2071,Pierre levée d'Aillé,burial_places,0.4053729,46.6839104,32
2072,Dolmen La Pierre Fondue,burial_places,0.5990833,47.0841064,33
2073,Dolmen de Passebonneau,burial_places,1.3772147,46.4257927,31
2074,La Pierre Tournante,burial_places,1.5877446,47.7707291,-1
2075,Tombe du silence et du repos sans fin (Facteur Cheval),burial_places,5.0188746,45.2500648,-1
2076,Monument aux morts du square de la Paix,burial_places,4.8318181,46.3079338,53
2077,Dolmen dit la Grosse Pierre,burial_places,0.7501513,48.4665222,-1
2079,Dolmen le Grès de Linas,burial_places,1.9870137,48.3694687,40
2080,Ancienne Chapelle de Kosciusko,burial_places,2.7689493,48.347374,34
2081,British 29th Division Memorial,burial_places,2.6481018,50.0729408,35
2082,Dolmen de la Pierre-Alot,burial_places,5.332047,47.9945259,-1
2083,"War memorial in Sainte-Marie-À -Py, France",burial_places,4.5419345,49.2186813,36
2085,St. Mihiel German military cemetery,burial_places,5.6080494,48.8776512,-1
2086,Basques Memorial,burial_places,3.759809,49.4301262,36
2092,Neuer Jüdischer Friedhof,burial_places,7.5774961,48.037056,37
2094,Cimetière de Lièpvre,burial_places,7.2815738,48.2733688,37
2095,Jewish cemetery in Saverne,burial_places,7.3472176,48.7360115,38
2173,Chapelle funéraire de Jules Hunebelle,burial_places,2.2693627,48.7930336,39
2175,Monument aux Morts,burial_places,6.0095253,44.0947189,-1
2182,Nécropole nationale de Cerny-en-Laonnois,burial_places,3.6662898,49.442337,36
2186,Newfoundland Caribou Monument,burial_places,2.6482942,50.073822,35
2189,Frédéric Chopin's tomb,burial_places,2.392808,48.8601227,39
2190,Oscar Wilde,burial_places,2.3979473,48.861805,39
2194,Levallois-Perret Cemetery,burial_places,2.289021,48.901371,39
2207,Dolmen dit La Pierre qui Tourne,burial_places,1.4934876,48.3984566,40
2209,Dolmen de Kerlescan,burial_places,-3.0478377,47.6061401,24
2210,Dolmen de Kerbourg A,burial_places,-2.3618257,47.3631058,41
2211,Allée couverte du Grimolet,burial_places,-2.7938521,48.4877014,22
2212,Dolmen du Bois des Boeufs,burial_places,1.856277,44.6773529,-1
2217,Cimetière de Cuiseaux,burial_places,5.3913856,46.4916611,-1
2219,Monument aux Morts de la Compagnie des Mines de Lens,burial_places,2.8117225,50.4386826,-1
2222,Cimetière marin de Varengeville-sur-Mer,burial_places,0.9825002,49.9167328,-1
2242,Dolmen de Graniol-Tal-er-Men-Guen,burial_places,-2.8910096,47.5536423,24
2243,Dolmen d'Ors dit la Piare,burial_places,-1.1963443,45.8635635,-1
2244,Dolmen de la Pierre Fouquerée,burial_places,-0.8888304,46.0498161,-1
2245,Sanctuaire des Bouchauds,burial_places,-0.0072232,45.7812119,25
2247,La Salle aux Fées dolmen,burial_places,-1.7913963,47.0791321,-1
2248,Dolmen de Sandun,burial_places,-2.3429365,47.3498344,41
2249,Dolmen de Kerbourg B,burial_places,-2.3621726,47.3625526,41
2250,Dolmen de La Pierre Folle,burial_places,-0.9980903,46.5525436,-1
2251,La Ciste des Cous,burial_places,-0.9341162,46.6585312,-1
2252,Carrière des Fusillés,burial_places,-1.3474936,47.7242432,-1
2253,Dolmen de la Maison des Fées,burial_places,-0.486951,47.7609673,42
2255,Dolmen de Mezou Poulyot,burial_places,-4.7493792,48.4877701,43
2257,Allée couverte de Pont-ar-Bleiz,burial_places,-4.6503344,48.569252,43
2258,Parc Biouracâ€™h gallery grave,burial_places,-3.7001686,47.8138161,24
2259,Dolmen de Roc'h Toul,burial_places,-3.2826483,48.3713875,22
2260,Allée couverte de Coët Correc,burial_places,-3.0189054,48.2226982,22
2261,Dolmen de Corn-er-Houët,burial_places,-3.0074694,48.2263298,22
2264,Dolmen de la Maison Trouvée,burial_places,-2.3779991,47.8867111,26
2265,Maison des Fées,burial_places,-1.8766342,48.484726,22
2266,La Maison des Feins,burial_places,-1.8767756,48.4847908,22
2267,Dolmen des Erves,burial_places,-0.3315142,48.1169853,42
2284,Allée couverte de Saint-Eugène,burial_places,2.5252779,43.2975006,-1
2294,Les Alyscamps,burial_places,4.6351857,43.6701889,30
2296,Colonne Napoléon,burial_places,7.0721726,43.5679245,8
2297,Monument du Centenaire,burial_places,7.2678065,43.6953621,8
2306,Amboise Cemetery,burial_places,0.9823655,47.4059944,33
2309,Chapelle funéraire de la famille Le Cosquinot,burial_places,4.1651001,47.7772217,-1
2311,Père Lachaise Cemetery,burial_places,2.3939292,48.8612175,39
2313,Cimetière monumental de Rouen,burial_places,1.1179124,49.4507141,-1
2317,Statue de Napoléon (Brienne-le-Chateau),burial_places,4.5265245,48.3930931,55
2318,Nécropole nationale La ferme des Wacques,burial_places,4.5105362,49.1823082,36
2329,Herrlisheim-près-Colmar Jewish cemetery,burial_places,7.3146076,48.0118828,37
2330,Alter Jüdischer Friedhof,burial_places,7.5770383,48.0346222,37
2331,Cimetière Sainte-Hélène de Strasbourg,burial_places,7.7412858,48.5984573,38
2389,Chapelle de Dormans,burial_places,3.6467896,49.0713043,36
2390,Chapelle Cathelineau,burial_places,-1.013507,47.3626556,-1
2397,Panthéon,burial_places,2.3447132,48.8468933,39
2402,The Alyscamps,burial_places,4.6354628,43.6721344,30
2404,Thiepval Memorial Park,burial_places,2.6857231,50.0514565,35
2412,Monuments aux morts,burial_places,0.0841056,44.3139839,-1
2420,Cimetière ancien de Charenton-le-Pont,burial_places,2.4145179,48.825676,39
2421,Tombeau d'Alexandre Brzostowski,burial_places,4.3578324,48.9591713,36
2424,Cimetière juif de Koenigshoffen,burial_places,7.7164612,48.5774422,38
2455,Cimetière de Gisy-les-Nobles,burial_places,3.2368076,48.2802734,34
2462,Jewish cemetery in La Bastide-Clairence,burial_places,-1.2542162,43.4283905,21
2472,Dolmen des Tablettes,burial_places,-2.1245179,47.757473,26
2480,Cimetière de Bouère,burial_places,-0.4769212,47.8658409,42
2502,Rodez Cathedral,cathedrals,2.57461,44.3507919,29
2503,Fréjus Cathedral,cathedrals,6.7366409,43.4333038,8
2511,Bastia Cathedral,cathedrals,9.4516945,42.6923637,44
2513,Soissons Cathedral,cathedrals,3.3258772,49.3813171,36
2515,Dax Cathedral,cathedrals,-1.0529679,43.7087784,21
2550,Saint-Florent Cathedral,cathedrals,9.3110733,42.6799126,44
2590,Uzès Cathedral,cathedrals,4.4225993,44.0135803,30
2592,Sées Cathedral,cathedrals,0.1721446,48.6055336,49
2594,Saint-Dié Cathedral,cathedrals,6.9499736,48.2891808,37
2597,Saint-Lizier Cathedral,cathedrals,1.137359,43.0015221,28
2633,Alès Cathedral,cathedrals,4.0802426,43.8526649,30
2634,Nanterre Cathedral,cathedrals,2.1958804,48.8907051,39
2637,Reims Cathedral,cathedrals,4.0342641,49.2536697,36
2690,Square Saint-Etienne,cathedrals,4.3583431,48.9550972,36
2691,Châlons Cathedral,cathedrals,4.3563976,48.9547615,36
2693,Aire Cathedral,cathedrals,-0.2624696,43.7004433,45
2723,Bourges Cathedral,cathedrals,2.3991787,47.0822334,46
2731,Metz Cathedral,cathedrals,6.1756635,49.120636,-1
2754,Laval Cathedral,cathedrals,-0.7735888,48.0681343,42
2766,Noyon Cathedral,cathedrals,3.0005939,49.58218,36
2775,Béziers Cathedral,cathedrals,3.2096961,43.3414536,-1
2776,Besançon Cathedral,cathedrals,6.0312104,47.2337837,-1
2784,Grenoble Cathedral,cathedrals,5.7325687,45.1927147,47
2809,Nantes Cathedral,cathedrals,-1.5498043,47.2184486,-1
2810,Tréguier Cathedral,cathedrals,-3.2305315,48.7879715,27
2813,Tours Cathedral,cathedrals,0.6933426,47.395462,33
2814,Le Puy Cathedral,cathedrals,3.8848317,45.0458488,-1
2815,Notre-Dame de Chartres,cathedrals,1.4882746,48.4484749,40
2816,Rouen Cathedral,cathedrals,1.0938329,49.4407501,-1
2818,Cathedral view,cathedrals,7.7495656,48.581337,38
2819,Cathedral of Our Lady of Strasbourg,cathedrals,7.7504854,48.5816689,38
3024,Église Saint-Pierre de Simacourbe,catholic_churches,-0.1660528,43.4464912,45
3025,St Luperc's Church,catholic_churches,-0.0670185,43.7341652,45
3026,Église d'Insos,catholic_churches,-0.3142919,44.364994,23
3027,Église Saint-Sulpice de Daubèze,catholic_churches,-0.1420193,44.7126083,23
3028,Église Saint-Barthélémy de Grandjean,catholic_churches,-0.6066574,45.8769836,25
3029,Église Saint-Georges de Richemont,catholic_churches,-0.3599308,45.7187653,25
3030,Église Saint-Grégoire d'Augé,catholic_churches,-0.2866149,46.4391403,-1
3031,Église Saint-Pierre de Chenillé-Changé,catholic_churches,-0.6665868,47.7005844,42
3032,Église Saint-Quentin de Saint-Quentin-lès-Beaurepaire,catholic_churches,-0.1084504,47.6262245,-1
3033,Église Saint-Boscat de Tréogat,catholic_churches,-4.3223405,47.9201775,43
